weapon_id,Name,Rarity,Class,Element,Type,Impact,Range,Shield Duration,Handling,Reload Speed,Aim Assistance,Inventory Size,Airborne Effectiveness,Rounds Per Minute,Charge Time,Magazine,Perks/0,Perks/1,Perks/2,Perks/3,Perks/4,Perks/5,Perks/6,Perks/7,Perks/8,Perks/9,Perks/10,Perks/11,Perks/12,Perks/13,Perks/14,Perks/15,Perks/16,Perks/17,Perks/18,Perks/19,Perks/20,Perks/21,Stability,Zoom,Recoil,Accuracy,Draw Time,Velocity,Perks/22,Perks/23,Perks/24,Perks/25,Perks/26,Perks/27,Perks/28,Perks/29,Perks/30,Perks/31,Perks/32,Perks/33,Perks/34,Perks/35,Perks/36,Blast Radius,Swing Speed,Guard Efficiency,Guard Resistance,Charge Rate,Ammo Capacity,Perks/37,Perks/38,Perks/39,Perks/40,Perks/41,Perks/42,Perks/43,Perks/44,Perks/45,Perks/46,Perks/47,Perks/48,Perks/49,Perks/50,Perks/51,Perks/52,Perks/53,Perks/54,Perks/55,Perks/56,Perks/57,Perks/58,Perks/59,Perks/60,Perks/61,Perks/62,Perks/63,Perks/64,Perks/65,Perks/66
1366917989,TOMORROW'S ANSWER (ADEPT),Legendary,Any,Power,Rocket Launcher,,,,67,35,73,37,7,15,,1,High-Impact Frame,Volatile Launch,Black Powder,Moving Target,Snapshot Sights,High-Impact Frame,Quick Launch,Linear Compensator,Smart Drift Control,Volatile Launch,Confined Launch,Countermass,Hard Launch,Alloy Casing,Impact Casing,Black Powder,High-Velocity Rounds,Implosion Rounds,Impulse Amplifier,Auto-Loading Holster,Ambitious Assassin,Quickdraw,60,20,55,,,45,Underdog,Moving Target,Genesis,Rangefinder,Tracking Module,Field Prep,Cluster Bomb,Chain Reaction,Lasting Impression,Disruption Break,Snapshot Sights,Shield Disorient,Threat Detector,Clown Cartridge,Unrelenting,90,,,,,,Thresh,Velocity,Reload Speed,Handling,Blast Radius,Adept Big Ones Spec,Adept Projectile Speed,Adept Blast Radius,Boss Spec,Adept Handling,Quick Access Sling,Adept Icarus Grip,Major Spec,,,,,,,,,,,,,,,,,
3776129137,ZENOBIA-D,Legendary,Any,Power,Rocket Launcher,,,,39,20,61,38,3,15,,1,Volatile Launch,Quick Launch,High-Velocity Rounds,Implosion Rounds,Quickdraw,Volatile Launch,Confined Launch,Countermass,Hard Launch,Linear Compensator,Quick Launch,Smart Drift Control,Alloy Casing,Black Powder,High-Velocity Rounds,Implosion Rounds,Impact Casing,Rangefinder,Field Prep,Auto-Loading Holster,Snapshot Sights,Cluster Bomb,41,20,45,,,57,Quickdraw,Ambitious Assassin,Kill Clip,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1411084669,ZENOBIA-D,Legendary,Any,Power,Rocket Launcher,,,,39,20,61,38,3,15,,1,Volatile Launch,Quick Launch,High-Velocity Rounds,Implosion Rounds,Quickdraw,,,,,,,,,,,,,,,,,,41,20,45,,,57,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1644160541,ABIDE THE RETURN,Legendary,Any,Power,Sword,60,40,,,,,,,,,,Adaptive Frame,Enduring Blade,Tempered Edge,Jagged Edge,Balanced Guard,Enduring Guard,Assassin's Blade,Tireless Blade,Adaptive Frame,Honed Edge,Jagged Edge,Hungry Edge,Enduring Blade,Tempered Edge,Swordmaster's Guard,Enduring Guard,Heavy Guard,Burst Guard,Balanced Guard,Tireless Blade,Relentless Strikes,Energy Transfer,,0,,,,,Whirlwind Blade,Disruption Break,Thresh,En Garde,Assassin's Blade,Flash Counter,Impact,Boss Spec,Major Spec,Backup Mag,Minor Spec,Quick Access Sling,Taken Spec,Sprint Grip,,,40,,,20,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3366545721,BEQUEST,Legendary,Any,Power,Sword,70,40,,,,,0,,,,,Adaptive Frame,Hungry Edge,Balanced Guard,Killing Wind,Assassin's Blade,Adaptive Frame,Tempered Edge,Enduring Blade,Honed Edge,Hungry Edge,Jagged Edge,Enduring Guard,Heavy Guard,Balanced Guard,Swordmaster's Guard,Burst Guard,Thresh,Energy Transfer,Wellspring,Relentless Strikes,Duelist's Trance,Tireless Blade,0,0,,,,,Unrelenting,Energy Transfer,Thresh,Wellspring,Duelist's Trance,Unrelenting,Flash Counter,Surrounded,Assassin's Blade,En Garde,Demolitionist,Vorpal Weapon,Chain Reaction,One for All,Surrounded,,40,0,0,70,60,Demolitionist,Vorpal Weapon,Chain Reaction,One for All,Bray Inheritance,Impact,Boss Spec,Major Spec,Backup Mag,Minor Spec,Quick Access Sling,Radar Booster,Taken Spec,,,,,,,,,,,,,,,,,
287042893,COMPLEX SOLUTION,Legendary,Any,Power,Sword,60,40,,,,,,,,,,Adaptive Frame,Tempered Edge,Hungry Edge,Enduring Guard,Balanced Guard,Tireless Blade,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,40,0,0,20,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3551104348,DOUBLE-EDGED ANSWER,Legendary,Any,Power,Sword,60,60,,,,,,,,,,Adaptive Frame,Hungry Edge,Honed Edge,Enduring Guard,Balanced Guard,Relentless Strikes,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,40,0,0,20,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614426548,FALLING GUILLOTINE,Legendary,Any,Power,Sword,60,40,,,,,0,,,,,Vortex Frame,Enduring Blade,Heavy Guard,Energy Transfer,Whirlwind Blade,Vortex Frame,Honed Edge,Jagged Edge,Hungry Edge,Tempered Edge,Enduring Blade,Swordmaster's Guard,Enduring Guard,Heavy Guard,Burst Guard,Balanced Guard,Tireless Blade,Relentless Strikes,Energy Transfer,Surrounded,Whirlwind Blade,En Garde,0,0,,,,,Counterattack,Impact,Boss Spec,Major Spec,Backup Mag,Taken Spec,Minor Spec,Quick Access Sling,Sprint Grip,Riptide,,,,,,,40,0,0,20,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1490571337,FUTURE SAFE 10,Legendary,Any,Power,Sword,60,40,,,,,,,,,,Adaptive Frame,Jagged Edge,Hungry Edge,Burst Guard,Balanced Guard,En Garde,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,40,0,0,20,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276918162,HAGAKURE,Legendary,Any,Power,Sword,60,50,,,,,,,,,,Adaptive Frame,Jagged Edge,Tempered Edge,Balanced Guard,Burst Guard,Assassin's Blade,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,40,0,0,20,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3257091166,HALF-TRUTHS,Legendary,Any,Power,Sword,60,40,,,,,0,,,,,Adaptive Frame,Honed Edge,Balanced Guard,Thresh,Eager Edge,Adaptive Frame,Tempered Edge,Enduring Blade,Honed Edge,Hungry Edge,Jagged Edge,Enduring Guard,Heavy Guard,Balanced Guard,Swordmaster's Guard,Burst Guard,Thresh,Duelist's Trance,Unrelenting,Relentless Strikes,Tireless Blade,Thresh,0,0,,,,,Unrelenting,Duelist's Trance,Harmony,Assassin's Blade,En Garde,Eager Edge,Chain Reaction,Harmony,Eager Edge,Chain Reaction,Hot Swap,Impact,Backup Mag,Boss Spec,Quick Access Sling,,40,0,0,20,61,Major Spec,Minor Spec,Sprint Grip,Radar Booster,Taken Spec,,,,,,,,,,,,,,,,,,,,,,,,,
2139640995,HERO OF AGES,Legendary,Any,Power,Sword,60,40,,,,,0,,,,,Vortex Frame,Honed Edge,Balanced Guard,Demolitionist,One for All,Vortex Frame,Honed Edge,Jagged Edge,Tempered Edge,Hungry Edge,Enduring Blade,Swordmaster's Guard,Enduring Guard,Heavy Guard,Burst Guard,Balanced Guard,Tireless Blade,Demolitionist,Relentless Strikes,Unrelenting,Duelist's Trance,One for All,0,0,,,,,Chain Reaction,En Garde,Assassin's Blade,Impact,Boss Spec,Major Spec,Backup Mag,Minor Spec,Quick Access Sling,Taken Spec,,,,,,,40,0,0,25,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2857348871,HONOR'S EDGE,Legendary,Any,Power,Sword,60,40,,,,,0,,,,,Adaptive Frame,Tempered Edge,Jagged Edge,Burst Guard,Enduring Guard,En Garde,Flash Counter,Adaptive Frame,Honed Edge,Jagged Edge,Tempered Edge,Hungry Edge,Enduring Blade,Swordmaster's Guard,Enduring Guard,Heavy Guard,Burst Guard,Balanced Guard,Tireless Blade,Relentless Strikes,Energy Transfer,En Garde,0,0,,,,,Shattering Blade,Surrounded,Flash Counter,Counterattack,Impact,Major Spec,Backup Mag,Boss Spec,Minor Spec,Radar Booster,Quick Access Sling,Sprint Grip,,,,,40,0,0,20,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2276266837,HONOR'S EDGE,Legendary,Any,Power,Sword,60,40,,,,,,,,,,Adaptive Frame,Tempered Edge,Jagged Edge,Burst Guard,Enduring Guard,En Garde,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,40,0,0,20,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1018072983,IT STARED BACK,Legendary,Any,Power,Sword,60,40,,,,,,,,,,Adaptive Frame,Hungry Edge,Jagged Edge,Enduring Guard,Burst Guard,Whirlwind Blade,Relentless Strikes,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,40,0,0,20,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
715338174,JUST IN CASE,Legendary,Any,Power,Sword,60,40,,,,,,,,,,Adaptive Frame,Honed Edge,Burst Guard,Assassin's Blade,Shattering Blade,Adaptive Frame,Hungry Edge,Enduring Blade,Honed Edge,Jagged Edge,Tempered Edge,Balanced Guard,Burst Guard,Enduring Guard,Heavy Guard,Swordmaster's Guard,Relentless Strikes,Tireless Blade,Shattering Blade,Whirlwind Blade,En Garde,Assassin's Blade,,0,,,,,,,,,,,,,,,,,,,,,40,,,20,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287042892,NEGATIVE SPACE,Legendary,Any,Power,Sword,60,40,,,,,,,,,,Adaptive Frame,Jagged Edge,Enduring Blade,Burst Guard,Balanced Guard,Whirlwind Blade,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,40,0,0,20,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3629968765,NEGATIVE SPACE,Legendary,Any,Power,Sword,60,40,,,,,0,,,,,Adaptive Frame,Jagged Edge,Burst Guard,Tireless Blade,Whirlwind Blade,Adaptive Frame,Honed Edge,Jagged Edge,Tempered Edge,Hungry Edge,Enduring Blade,Swordmaster's Guard,Enduring Guard,Heavy Guard,Burst Guard,Balanced Guard,Tireless Blade,Relentless Strikes,Energy Transfer,Surrounded,Disruption Break,Whirlwind Blade,0,0,,,,,Counterattack,Flash Counter,Impact,Boss Spec,Major Spec,Backup Mag,Minor Spec,Taken Spec,Quick Access Sling,,,,,,,,40,0,0,20,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3870811754,NIGHT TERROR,Legendary,Any,Power,Sword,60,40,,,,,0,,,,,Adaptive Frame,Hungry Edge,Honed Edge,Enduring Guard,Burst Guard,Relentless Strikes,Whirlwind Blade,Adaptive Frame,Honed Edge,Jagged Edge,Tempered Edge,Hungry Edge,Enduring Blade,Swordmaster's Guard,Enduring Guard,Heavy Guard,Burst Guard,Balanced Guard,Tireless Blade,Relentless Strikes,Counterattack,Energy Transfer,0,0,,,,,Flash Counter,Vorpal Weapon,Unrelenting,Whirlwind Blade,En Garde,Assassin's Blade,One for All,Thresh,Surrounded,Impact,Boss Spec,Backup Mag,Major Spec,Minor Spec,Taken Spec,,40,0,0,20,60,Sprint Grip,Quick Access Sling,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1796949035,RAZOR'S EDGE,Legendary,Any,Power,Sword,60,40,,,,,0,,,,,Vortex Frame,Tempered Edge,Heavy Guard,Unrelenting,Thresh,Skulking Wolf,Vortex Frame,Honed Edge,Jagged Edge,Tempered Edge,Hungry Edge,Enduring Blade,Balanced Guard,Swordmaster's Guard,Burst Guard,Enduring Guard,Heavy Guard,Unrelenting,Duelist's Trance,Relentless Strikes,Wellspring,Tireless Blade,0,0,,,,,Energy Transfer,Assassin's Blade,Frenzy,Chain Reaction,One for All,Thresh,Counterattack,Skulking Wolf,Impact,Backup Mag,Boss Spec,Major Spec,Minor Spec,Quick Access Sling,Radar Booster,,40,0,0,20,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1313528549,SOLA'S SCAR,Legendary,Any,Power,Sword,60,40,,,,,0,0,,,,Caster Frame,Hungry Edge,Balanced Guard,Tireless Blade,Thresh,Caster Frame,Honed Edge,Jagged Edge,Tempered Edge,Hungry Edge,Enduring Blade,Swordmaster's Guard,Enduring Guard,Heavy Guard,Burst Guard,Balanced Guard,Tireless Blade,Relentless Strikes,Energy Transfer,Vorpal Weapon,Chain Reaction,Frenzy,0,0,,,,,En Garde,Assassin's Blade,Thresh,Counterattack,Impact,Boss Spec,Major Spec,Backup Mag,Radar Booster,Quick Access Sling,Minor Spec,Taken Spec,,,,,40,0,0,50,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3847137620,SOLA'S SCAR (ADEPT),Legendary,Any,Power,Sword,60,40,,,,,0,0,,,,Caster Frame,Hungry Edge,Balanced Guard,Tireless Blade,Thresh,Caster Frame,Honed Edge,Jagged Edge,Tempered Edge,Hungry Edge,Enduring Blade,Swordmaster's Guard,Enduring Guard,Heavy Guard,Burst Guard,Balanced Guard,Tireless Blade,Relentless Strikes,Energy Transfer,Vorpal Weapon,Chain Reaction,Frenzy,0,0,,,,,En Garde,Assassin's Blade,Thresh,Counterattack,Impact,Adept Big Ones Spec,Adept Impact,Boss Spec,Radar Booster,Backup Mag,Adept Mag,Major Spec,Quick Access Sling,,,,40,0,0,50,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4174481098,STEEL SYBIL Z-14,Legendary,Any,Power,Sword,60,40,,,,,,,,,,Adaptive Frame,Jagged Edge,Honed Edge,Enduring Guard,Burst Guard,Assassin's Blade,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,40,0,0,20,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4230993599,STEEL SYBIL Z-14,Legendary,Any,Power,Sword,60,40,,,,,,,,,,Adaptive Frame,Jagged Edge,Honed Edge,Enduring Guard,Burst Guard,Assassin's Blade,Whirlwind Blade,Adaptive Frame,Honed Edge,Jagged Edge,Hungry Edge,Tempered Edge,Enduring Blade,Swordmaster's Guard,Enduring Guard,Heavy Guard,Burst Guard,Balanced Guard,Tireless Blade,Relentless Strikes,Whirlwind Blade,Assassin's Blade,,0,,,,,En Garde,Impact,Boss Spec,Backup Mag,Major Spec,Minor Spec,Taken Spec,Quick Access Sling,Radar Booster,Sprint Grip,,,,,,,40,,,20,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3704653637,STRYKER'S SURE-HAND,Legendary,Any,Power,Sword,60,40,,,,,,,,,,Adaptive Frame,Tempered Edge,Balanced Guard,Assassin's Blade,Surrounded,Adaptive Frame,Hungry Edge,Enduring Blade,Honed Edge,Jagged Edge,Tempered Edge,Balanced Guard,Burst Guard,Enduring Guard,Heavy Guard,Swordmaster's Guard,Tireless Blade,Relentless Strikes,Assassin's Blade,En Garde,Surrounded,Whirlwind Blade,,0,,,,,,,,,,,,,,,,,,,,,40,,,20,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35794111,TEMPTATION'S HOOK,Legendary,Any,Power,Sword,46,40,,,,,0,,,,,Caster Frame,Honed Edge,Balanced Guard,Tireless Blade,Surrounded,Caster Frame,Honed Edge,Jagged Edge,Tempered Edge,Hungry Edge,Enduring Blade,Swordmaster's Guard,Enduring Guard,Heavy Guard,Burst Guard,Balanced Guard,Tireless Blade,Relentless Strikes,Energy Transfer,Surrounded,Vorpal Weapon,Whirlwind Blade,0,0,,,,,En Garde,Flash Counter,Impact,Boss Spec,Major Spec,Backup Mag,Minor Spec,Radar Booster,Taken Spec,Quick Access Sling,,,,,,,40,0,0,50,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3257091167,THE OTHER HALF,Legendary,Any,Power,Sword,60,40,,,,,0,,,,,Adaptive Frame,Jagged Edge,Balanced Guard,Eager Edge,Frenzy,Adaptive Frame,Tempered Edge,Enduring Blade,Honed Edge,Hungry Edge,Jagged Edge,Enduring Guard,Heavy Guard,Balanced Guard,Swordmaster's Guard,Burst Guard,Energy Transfer,Duelist's Trance,Flash Counter,Relentless Strikes,Eager Edge,Energy Transfer,0,0,,,,,Flash Counter,Duelist's Trance,Eager Edge,Surrounded,Frenzy,Repulsor Brace,Whirlwind Blade,Vorpal Weapon,Surrounded,Frenzy,Repulsor Brace,Vorpal Weapon,Hot Swap,Impact,Boss Spec,,40,0,0,20,61,Quick Access Sling,Backup Mag,Major Spec,Minor Spec,Sprint Grip,Radar Booster,,,,,,,,,,,,,,,,,,,,,,,,
2683682446,TRAITOR'S FATE,Legendary,Any,Power,Sword,60,40,,,,,,,,,,Adaptive Frame,Enduring Blade,Tempered Edge,Burst Guard,Enduring Guard,Assassin's Blade,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,40,0,0,20,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287042894,UNSPOKEN PROMISE,Legendary,Any,Power,Sword,60,40,,,,,,,,,,Adaptive Frame,Hungry Edge,Honed Edge,Balanced Guard,Burst Guard,Relentless Strikes,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,40,0,0,20,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4203034886,ZEPHYR,Legendary,Any,Power,Sword,60,50,,,,,,,,,,Adaptive Frame,Jagged Edge,Enduring Blade,Balanced Guard,Enduring Guard,Whirlwind Blade,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,40,0,0,20,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3400256755,ZEPHYR,Legendary,Any,Power,Sword,60,40,,,,,0,,,,,Adaptive Frame,Honed Edge,Balanced Guard,Energy Transfer,Cold Steel,Adaptive Frame,Honed Edge,Jagged Edge,Hungry Edge,Tempered Edge,Enduring Blade,Swordmaster's Guard,Enduring Guard,Heavy Guard,Burst Guard,Balanced Guard,Tireless Blade,Duelist's Trance,Relentless Strikes,Unrelenting,Thresh,Energy Transfer,0,0,,,,,Cold Steel,Whirlwind Blade,Harmony,Assassin's Blade,Flash Counter,Counterattack,Impact,Boss Spec,Major Spec,Backup Mag,Minor Spec,Taken Spec,Quick Access Sling,Sprint Grip,,,40,0,0,20,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2860172149,CUBOID ARU,Rare,Any,Kinetic,Auto Rifle,29,54,,33,35,42,50,,450,,31,Precision Frame,Red Dot-ORS1,Red Dot-ORS,Armor-Piercing Rounds,Moving Target,,,,,,,,,,,,,,,,,,38,16,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2351747816,CUBOID ARU,Rare,Any,Kinetic,Auto Rifle,29,54,,33,35,42,50,,450,,31,Precision Frame,Red Dot-ORS1,Red Dot-ORS,Armor-Piercing Rounds,Moving Target,,,,,,,,,,,,,,,,,,38,16,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2903592984,LIONHEART,Rare,Any,Kinetic,Auto Rifle,21,44,,62,54,65,50,,600,,42,Adaptive Frame,IS 5 Circle,Model 8 Red,Mark 10 Glass,High-Caliber Rounds,Tactical Mag,Under Pressure,,,,,,,,,,,,,,,,39,16,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2903592986,REBUKE AX-GL,Rare,Any,Kinetic,Auto Rifle,21,44,,57,50,56,40,,600,,41,Adaptive Frame,Red Dot 2 MOA,Rifle Scope ST,Extended Mag,High-Impact Reserves,,,,,,,,,,,,,,,,,,44,16,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2860172150,ROS LYSIS II,Rare,Any,Kinetic,Auto Rifle,21,40,,57,50,70,47,,600,,42,Adaptive Frame,Red Dot-OAS,Quickdraw IS,Flared Magwell,Dynamic Sway Reduction,,,,,,,,,,,,,,,,,,34,16,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2351747819,ROS LYSIS II,Rare,Any,Kinetic,Auto Rifle,21,40,,57,50,70,47,,600,,42,Adaptive Frame,Red Dot-OAS,Quickdraw IS,Flared Magwell,Dynamic Sway Reduction,,,,,,,,,,,,,,,,,,34,16,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3651075426,HOLLESS-IV,Rare,Any,Kinetic,Combat Bow,76,,,45,40,58,40,,,,,Precision Frame,Agile Bowstring,Straight Fletching,Archer's Tempo,,,,,,,,,,,,,,,,,,,35,18,60,65,684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653875714,AZIMUTH DSU,Rare,Any,Kinetic,Hand Cannon,92,50,,23,20,57,48,,120,,7,Aggressive Frame,Crossfire HCS,Fastdraw HCS,High-Caliber Rounds,Kill Clip,,,,,,,,,,,,,,,,,,17,14,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2591586261,AZIMUTH DSU,Rare,Any,Kinetic,Hand Cannon,92,50,,23,20,57,48,,120,,7,Aggressive Frame,Crossfire HCS,Fastdraw HCS,High-Caliber Rounds,Kill Clip,,,,,,,,,,,,,,,,,,17,14,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653875712,BALLYHOO MK.27,Rare,Any,Kinetic,Hand Cannon,84,35,,42,38,67,47,,140,,10,Adaptive Frame,TrueSight HCS,SteadyHand HCS,Armor-Piercing Rounds,Hip-Fire Grip,,,,,,,,,,,,,,,,,,46,14,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2591586263,BALLYHOO MK.27,Rare,Any,Kinetic,Hand Cannon,84,35,,42,38,67,47,,140,,10,Adaptive Frame,TrueSight HCS,SteadyHand HCS,Armor-Piercing Rounds,Hip-Fire Grip,,,,,,,,,,,,,,,,,,46,14,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1595336070,GUSEVA-C,Rare,Any,Kinetic,Hand Cannon,92,56,,26,25,53,54,,120,,8,Aggressive Frame,SteadyHand HCS,Sureshot HCS,Flared Magwell,Steady Rounds,Moving Target,,,,,,,,,,,,,,,,,21,14,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1678957656,BAYESIAN MSU,Rare,Any,Kinetic,Pulse Rifle,29,35,,38,38,57,45,,390,,34,Adaptive Frame,Red Dot-ORS,Red Dot-ORS1,Alloy Magazine,Full Auto Trigger System,,,,,,,,,,,,,,,,,,47,17,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1669771783,BAYESIAN MSU,Rare,Any,Kinetic,Pulse Rifle,29,35,,38,38,57,45,,390,,34,Adaptive Frame,Red Dot-ORS,Red Dot-ORS1,Alloy Magazine,Full Auto Trigger System,,,,,,,,,,,,,,,,,,47,17,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3627718345,NANTY NARKER,Rare,Any,Kinetic,Pulse Rifle,23,24,,22,26,74,46,,540,,36,Rapid-Fire Frame,IS 5 Circle,Model 6 Loop,Mark 15 Lens,Steady Rounds,Alloy Magazine,Quickdraw,,,,,,,,,,,,,,,,40,17,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1678957657,PSI CIRRUS II,Rare,Any,Kinetic,Pulse Rifle,23,22,,16,25,72,44,,540,,33,Rapid-Fire Frame,Red Dot-ORS1,TrueSight IS,Extended Mag,Auto-Loading Holster,,,,,,,,,,,,,,,,,,35,17,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1669771782,PSI CIRRUS II,Rare,Any,Kinetic,Pulse Rifle,23,22,,16,25,72,44,,540,,33,Rapid-Fire Frame,Red Dot-ORS1,TrueSight IS,Extended Mag,Auto-Loading Holster,,,,,,,,,,,,,,,,,,35,17,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1650626964,ARMILLARY PSU,Rare,Any,Kinetic,Scout Rifle,62,31,,43,36,62,44,,180,,16,Precision Frame,Red Dot-OAS,Focus Lens FLS2,High-Caliber Rounds,Quickdraw,,,,,,,,,,,,,,,,,,34,20,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3906357379,ARMILLARY PSU,Rare,Any,Kinetic,Scout Rifle,62,31,,43,36,62,44,,180,,16,Precision Frame,Red Dot-OAS,Focus Lens FLS2,High-Caliber Rounds,Quickdraw,,,,,,,,,,,,,,,,,,34,20,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2842493171,TRAX DYNIA,Rare,Any,Kinetic,Scout Rifle,60,27,,62,53,66,47,,200,,15,Lightweight Frame,Rifle Scope ST,Rifle Scope SSF,Armor-Piercing Rounds,Pulse Monitor,,,,,,,,,,,,,,,,,,30,20,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1650626966,TRAX LYSIS II,Rare,Any,Kinetic,Scout Rifle,67,62,,21,29,27,48,,150,,11,High-Impact Frame,Focus Lens FLS2,Quickdraw IS,Steady Rounds,Full Auto Trigger System,,,,,,,,,,,,,,,,,,15,21,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3906357377,TRAX LYSIS II,Rare,Any,Kinetic,Scout Rifle,67,62,,21,29,27,48,,150,,11,High-Impact Frame,Focus Lens FLS2,Quickdraw IS,Steady Rounds,Full Auto Trigger System,,,,,,,,,,,,,,,,,,15,21,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1457394911,BADLANDS MK.24,Rare,Any,Kinetic,Shotgun,65,37,,62,54,42,10,,80,,7,Lightweight Frame,Rifled Barrel,Full Choke,Accurized Rounds,Full Auto Trigger System,,,,,,,,,,,,,,,,,,30,12,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1457394910,BOTHERATION MK.28,Rare,Any,Kinetic,Shotgun,80,19,,20,29,27,28,,55,,5,Aggressive Frame,Hammer-Forged Rifling,Smallbore,Extended Mag,Auto-Loading Holster,,,,,,,,,,,,,,,,,,16,12,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
